Thu Aug 25 23:20:25 2022,20,23,25,8,2022,"Tell me about your day||Started off well and communicated in a meaningful way with Sebastian, Ally, Ashwhini, and Jayden. Later on, I had extremely meaningful interaction with Andrew that left me feeling inspired. later on, I finished two canvas courses at the expense of my relationships with other people. Not a great finish",How satisfied are you feeling (1-10)||2,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I talked to the girls at the front counter",How could you have acted more in alignment with your goals today?||I could have communicated more honestly with Aislyn and stopped work on my bike earlier,"How did you demonstrate learning from your past mistakes?||Rather than spiral, I'm being honest with myself about why I'm feeling poorly",What do you want to do tomorrow||Persevere despite lack of sleep,What are you optimistic about?||dinner with Ivy?!
Sun Aug 28 01:40:52 2022,40,1,28,8,2022,"Tell me about your day||Woke up, run with asher. Felt great & glad i did it. Work was rough at first because gordon didn't have food and I was hauling dressers. The latter part was more manageable when i worked with josh & jaday. Afterwards, I met Thomas & we rested before going out to a movie & playing ping-pong. I thoroughly enjoyed the movie but didn't enjoy ping-pong nearly as much. tonight was a late night...",How satisfied are you feeling (1-10)||4,How did you delay gratification today?||I didn't drink milk until I got home,"Did you do something you're afraid of? If so, what?||I decided to wake up early tomorrow",How could you have acted more in alignment with your goals today?||leave before I get tired from people,"How did you demonstrate learning from your past mistakes?||rather than sacrifice my job, I decided to go in today",What do you want to do tomorrow||sleep!,What are you optimistic about?||I'm reaching out to people more than i thought I would!
Sun Aug 28 22:49:57 2022,49,22,28,8,2022,"Tell me about your day||felt amazing during the early morning run & caught up with Jeff about sellery & finding work to do. after work was decent when I had social connection, but honestly the lack of sleep is killing me",How satisfied are you feeling (1-10)||3,How did you delay gratification today?||I did laundry before going to piss!,"Did you do something you're afraid of? If so, what?||talked to strangers!",How could you have acted more in alignment with your goals today?||I could have prioritized sleep more,How did you demonstrate learning from your past mistakes?||I didn't,What do you want to do tomorrow||Pick a day off,What are you optimistic about?||start of the year!
Tue Aug 30 01:02:46 2022,2,1,30,8,2022,"Tell me about your day||I regret not going into work. I regret not meditating. I regret not looking up earlier how to be popular. Morning I slept in till noon, left me dazed. Meeting with Kelly was good, but honestly I was out of it due to lack of sleep. Working out did make me feel genuinely good though. They'll be giving me what I want with that work. Tonight, I did all the good things that happen when i stay up, but i'll be paying the price for them tomorrow",How satisfied are you feeling (1-10)||7,How did you delay gratification today?||I pushed hard during my quad exercises,"Did you do something you're afraid of? If so, what?||I talked to another attractive girl","How could you have acted more in alignment with your goals today?||Asked myself ""What truly matters here?""","How did you demonstrate learning from your past mistakes?||Instead of stressing about the things I didn't do, I actually went through and finished my past activities",What do you want to do tomorrow||Practice being popular,What are you optimistic about?||Seeing Asher & going for a run!
Wed Aug 31 03:58:25 2022,58,3,31,8,2022,"Tell me about your day||Start was decent, another run with Thomas that left me feeling rather fulfilled. work was frankly amazing as I danced the day way and made everyone feel great. Parties afterwards were honestly meh but I'm glad that I had the experience! Meeting Kasey expecially has me excited about the school",How satisfied are you feeling (1-10)||6,How did you delay gratification today?||Finished teeth before taking a shit,"Did you do something you're afraid of? If so, what?||Went to a party!",How could you have acted more in alignment with your goals today?||Sleep earlier rather than going to quk trip,How did you demonstrate learning from your past mistakes?||I didn't stay on a long call with Aislyn,What do you want to do tomorrow||Enjoy lunch with Eliza,What are you optimistic about?||I will become popular.
Thu Sep  1 01:49:33 2022,49,1,1,9,2022,"Tell me about your day||Highlight was walking down the hallway and random people asking me to go to parties. Second best highlight wss catching up with Eliza where I felt like we truly connected. This morning I slept in, ate lunch with Eliza, then went to work around 2. Aft4er work, I procrstinated for an hour, then worked out and wached a house meeting before coming back here. Here, I responeded to emails and worked on my habits. ",How satisfied are you feeling (1-10)||5,How did you delay gratification today?||I went to the gym,"Did you do something you're afraid of? If so, what?||I went to the gym",How could you have acted more in alignment with your goals today?||Document my learnings about being attractive,How did you demonstrate learning from your past mistakes?||Went through habits instead of pushing them off!,What do you want to do tomorrow||help elizabeth move in!,What are you optimistic about?||I feel much more attractive
Fri Sep  2 23:26:48 2022,26,23,2,9,2022,Tell me about your day||Started off decent with the run. Work wasn't great becasue I didn't work with anyone and did things I didn't find meaningful. The sleepover went well but honestly I need to get better at entertaining people. ,How satisfied are you feeling (1-10)||3,How did you delay gratification today?||Put garbage in dumpster before going to bathroom,"Did you do something you're afraid of? If so, what?||Talked to new people at a party",How could you have acted more in alignment with your goals today?||Refuse to have undone tasks,"How did you demonstrate learning from your past mistakes?||Rather than stay up and feel like shit, I slept in","What do you want to do tomorrow?||relax in the morning, then get shit done in the afternoon. ",What are you optimistic about?||the dorm room will look incredible!
Sun Sep  4 07:37:00 2022,37,7,4,9,2022,"Tell me about your day||Started off slow as I got up from sleepover. Great at sticking to habits by deadlifiting & showering before pool. Great sticking to principals by refusing to go spend money. Great calling aislyn and picking up milk before spending time with people! Andre, Erica, Rukshen. Best part was staying up and getting room clean!",How satisfied are you feeling (1-10)||7,How did you delay gratification today?||Stayed up to fill out nightly!,"Did you do something you're afraid of? If so, what?||Talked to girls while they were in their room!",How could you have acted more in alignment with your goals today?||Meditated once I got home after the fire alarm,How did you demonstrate learning from your past mistakes?||I pushed through cleaning rather than procrastinating,What do you want to do tomorrow?||Literally just deal with my tasks & habits,What are you optimistic about?||I'm becoming more social
Mon Sep  5 03:35:41 2022,35,3,5,9,2022,"Tell me about your day||rough start waking up at 2pm. I did quite well by getting after the day, doing pushups and taking a shwoer. But, the concert I went to with Elizabeth still left me feeling a little underwhelmed. Luckily, I hung out with a bunch of people in my dorm room which made me feel better, expecially the quality time with Isha. My biggest regret is literally just going on the bad side of snapchat for too long",How satisfied are you feeling (1-10)||7,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I talked to random girls Elizabeth brough with at the concert",How could you have acted more in alignment with your goals today?||gone to sleep earlier!,How did you demonstrate learning from your past mistakes?||I didn't,What do you want to do tomorrow?||Work!,What are you optimistic about?||Being more social :)
Tue Sep  6 03:36:23 2022,36,3,6,9,2022,"Reflect on your toggle track items||cards with the boys was fun, but I wish I got sleep instead. Aislyn call was my best decision for the dya. Lazer tag wasn't worth the time. Shopping and breakfast both wre things i loved doing and would TOTALLY do again!",How satisfied are you feeling (1-10)||8,"How did you delay gratification today?||Rather than go on my phone, I meditated and pushed myself to clear out my overdue tasks","Did you do something you're afraid of? If so, what?||I texted girls that have 2,000,000 + snap scores",How could you have acted more in alignment with your goals today?||I could have spent less time on the bad side of snapchyat,"How did you demonstrate learning from your past mistakes?||Rather than become super stressed out as the year starts, I chose to prioritize my time",What do you want to do tomorrow?||I want to decide if dropping the internship and taking the enrepreneurship class is worth it,"What are you optimistic about?||With my skills, am going to more than excel this school year"
Tue Sep  6 22:51:04 2022,51,22,6,9,2022,"Reflect on your toggle track items||Bridget breakfast went far better than I expected! She made legitamately interesting conversation and I felt like I made her feel listened to. The naps made me feel tired, but I'm glad that i didn't fully zombify myself tonight. Honors orientation where I met jessica was likely the most influential part of my day. Jessica taught me that literally just starting and reaching out when thigns get hard is the secret to success. Lunch made me feel bad because I was rather lonely. The convocation made me feel slightly better as I did things I was afraid of. Hanging out with Liz made me feel like I am actually capable of being acceptpted within 'popular groups'. Dinner was great! Divij is also legitamately inspiring with his influencer brand. Playtime at the Nick was not however because Rackshuen wouldn't consider anyone else's needs. Calling Aislyn was certainly meaningful, but I feel like we could have talked about more",How satisfied are you feeling (1-10)||6,How did you delay gratification today?||Wash smoothie before taking a piss,"Did you do something you're afraid of? If so, what?||Stood up and clapped during convocation",How could you have acted more in alignment with your goals today?||Spend less time putting up with Racshuen,How did you demonstrate learning from your past mistakes?||I refused to have any open habits!,What do you want to do tomorrow?||Kill my first day of classes and internship!,What are you optimistic about?||I'm going to look quite fit if I stick to my schedule!
Thu Sep  8 00:17:16 2022,17,0,8,9,2022,Reflect on your toggle track items||Nothing put in today. That was my mistake,How satisfied are you feeling (1-10)||5,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I didn't",How could you have acted more in alignment with your goals today?||sleep.,How did you demonstrate learning from your past mistakes?||I didn't go on snap once I got tired,What do you want to do tomorrow?||be on time for my internship,What are you optimistic about?||I'm loving my classes!
Fri Sep  9 00:52:13 2022,52,0,9,9,2022,"Reflect on your toggle track items||sts is a little iffy for me. I'm not sure how I feel about the professor yet. psy 120 was a much better choice for me as I like my instructors and feel that the class is valuable. Lunch ws a huge win as I met jessica & talked with Arsenii about their purpose in life. Unpacking had me miserable because of the cognitive dissonance of spending money on things that I don't need. My internship had a poor impact because i I didn't get much done and I was working on things that didn't seem meaningful. Eric study had me feeling much better as he got me caught up in class, but I'm still behind when it comes to planning assignments",How satisfied are you feeling (1-10)||4,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I sat down with a new girl at lunch",How could you have acted more in alignment with your goals today?||I could have kicked nolan out,"How did you demonstrate learning from your past mistakes?||Rather than get behind, I dealt with most of the emails coming my way",What do you want to do tomorrow?||Feel like I'm getting caught up,What are you optimistic about?||I'm thinking about what I want more!
Sun Sep 11 05:01:21 2022,1,5,11,9,2022,"Reflect on your toggle track items||once again, didn't track them",How satisfied are you feeling (1-10)||6,"How did you delay gratification today?||Ratehr than fall into bed, I got some of my habits done!","Did you do something you're afraid of? If so, what?||Went to a frat party!",How could you have acted more in alignment with your goals today?||Talked with more people!,How did you demonstrate learning from your past mistakes?||I didn't keep pushing when socializing wasn't going well,What do you want to do tomorrow?||catch up,What are you optimistic about?||fraternity life!
Mon Sep 12 05:10:26 2022,10,5,12,9,2022,Reflect on your toggle track items||Too much time on dinner with Isha,How satisfied are you feeling (1-10)||5,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I was vulnerable with Aislyn",How could you have acted more in alignment with your goals today?||I could have pushed myself instead of watching youtube,How did you demonstrate learning from your past mistakes?||I forced myself to schedule for the next week,What do you want to do tomorrow?||Kick ass in classes,What are you optimistic about?||My scheduling ability has skyrocketed
Tue Sep 13 02:11:38 2022,11,2,13,9,2022,"Reflect on your toggle track items||phone was a waste of time and shower took much longer than necessary. CS 300 was a bust due to lack of sleep, but psych 120 made me feel incredible! Lunch with Aarav went similar to CS 300, but I'm glad I did it nonetheless. Math 234 was not attended due to a schedule conflict, and I did enjoy the internship",How satisfied are you feeling (1-10)||4,How did you delay gratification today?||I picked up my bike despite feeling cold,"Did you do something you're afraid of? If so, what?||I didn't",How could you have acted more in alignment with your goals today?||Not put up lights and sleep instead,How did you demonstrate learning from your past mistakes?||I didn't go on youtube tonight!,What do you want to do tomorrow?||Be present,What are you optimistic about?||Serving job???
Thu Sep 15 05:54:08 2022,54,5,15,9,2022,Reflect on your toggle track items||i didn't track last ngiht,How satisfied are you feeling (1-10)||3,How did you delay gratification today?||I didn't,"Did you do something you're afraid of? If so, what?||I didn't",How could you have acted more in alignment with your goals today?||I could have pushed myself to finish & sleep 2 hours earlier,How did you demonstrate learning from your past mistakes?||I closed out all my tasks from yesterday,What do you want to do tomorrow?||Crush my classes!,What are you optimistic about?||Food :)
Sat Sep 17 06:27:18 2022,27,6,17,9,2022,"Reflect on your toggle track items||sleep was short, but better than the day before. CS 300 definitely could have been better, but I did learn more than I expected. During advising I cried before calling, and didn't enjoy the meetng very much because I didn't feel accepted. Life planning just left me feeling lost as I had no existing sense of purpose. math 234 went great because I met rushil, a sophomore who's good at math and wants to hang out. honors orientation was great because I had the opportunity to socialize, but honeslty I didn't make the most of it. ASM started off good, but hearing what Kelly thought by the end of it makes me question whether ASM will accept me. ",How satisfied are you feeling (1-10)||3,How did you delay gratification today?||Clearing off desk!,"Did you do something you're afraid of? If so, what?||I asked girls if they want to go out with me",How could you have acted more in alignment with your goals today?||No kissing Erika,How did you demonstrate learning from your past mistakes?||I didn't crete stress for myself by keeping my desk messy,What do you want to do tomorrow?||Do math homework well,What are you optimistic about?||Aislyn time together next weekend!
Sun Sep 18 04:10:53 2022,10,4,18,9,2022,"Reflect on your toggle track items||Sleep could have gone much metter than it did. Shower took a long time because I was on my phone a bunch not actually helping people. Shopping did take a load off my plate, but I don't like that I spent so much. Breakfast was a good time to reflect which could have been maximized if I ignored my fears of social rejection and talked to Sophie & Maddy",How satisfied are you feeling (1-10)||2,How did you delay gratification today?||I filled out nightly before going to sleep!,"Did you do something you're afraid of? If so, what?||I went into Jack's room. They're all super sweet",How could you have acted more in alignment with your goals today?||No snapchat video consumption!,How did you demonstrate learning from your past mistakes?||I avoided Youtube,What do you want to do tomorrow?||Attack my tasks,What are you optimistic about?||I'm working on being better!
Mon Sep 19 05:30:36 2022,30,5,19,9,2022,"Reflect on your toggle track items||Terrigle sleep. Gym was great, especially pushing to the limit with jump squats. Shower made me feel super energized too. Editing Aislyn's picture was a waste of time. Laundry was helpful, Aislyn call was the most helpful thing I did all day. Effective Altruism was where I met Jack, a math major who is interested in a lot fot he same stuff. I invited him to dinner with Elizabeth. Helpigng others gave me a sense of doing well, but I should have taken care of my shit first. I watched 2 hours of yotuube again. bAd idea",How satisfied are you feeling (1-10)||2,How did you delay gratification today?||No peeing during scheduling!,"Did you do something you're afraid of? If so, what?||Talked to sonia!",How could you have acted more in alignment with your goals today?||Help myself before helping others,How did you demonstrate learning from your past mistakes?||I tracked more of my time!,What do you want to do tomorrow?||Remain Disciplined!,What are you optimistic about?||I'm so fucking good at scheduling it's insane
Wed Sep 21 04:01:43 2022,1,4,21,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Sleep was far too short. ",What do you want to do differently next time?||Sleep earlier,"Did you do something you're afraid of? If so, what?||I talked to a group down the hall",What don't you like about your life right now?||My lack of sleep!,What did you do today that you're proud of?||I tracked most of my time!,What will you do tomorrow that actually matters?||Prioritize my classes,What are you grateful for?||The people in my life who care about me,How satisfied are you 1-10||3
Thu Sep 22 04:50:13 2022,50,4,22,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Sleep was good, but I regret missing class. The honors director chat took up a lot of time, and 'calculus' was mostly just talking with Aislyn. Emails took up a fuck ton of time too unfortunately",What do you want to do differently next time?||get back from honors director chat earlier!,"Did you do something you're afraid of? If so, what?||I went up the stairs today!",What don't you like about your life right now?||I'm chronically sleep deprived,What did you do today that you're proud of?||I gave Aislyn unconditional support,What will you do tomorrow that actually matters?||I'll schedule my classes for the next 2 weeks,What are you grateful for?||Aislyn,How satisfied are you 1-10||4
Fri Sep 23 03:55:00 2022,55,3,23,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Bro u need more sleep. Psych and math went much better than they usually do, but the internship was definitely a low point due to exhaustion. Entrepreneurship dinner brought me satisfaction of the highest form. Unfortunately, I missed the deadline for my coding project :(","What do you want to do differently next time?||Start earlier, and GET MORE SLEEP","Did you do something you're afraid of? If so, what?||I don't think so",What don't you like about your life right now?||Sleep deprivation,What did you do today that you're proud of?||I accepted my failure with grace and made the most of it,What will you do tomorrow that actually matters?||Schedule my next 2 week,What are you grateful for?||Aislyn.,How satisfied are you 1-10||2
Mon Sep 26 03:53:02 2022,53,3,26,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Start of the day was great despite the lack of sleep! I socialized with the fam and even went for a run with Aislyn! Unfortunately, I procrastinated near the end of the day which left me staying up till 4 in  the morhing getting 2 measly assignments done. The solution is to work harder before bed, then get more sleep so the next day isn't so stressful",What do you want to do differently next time?||Sleep more by working harder!,"Did you do something you're afraid of? If so, what?||Talked to the girl next to me!",What don't you like about your life right now?||I hate my lack of sleep,What did you do today that you're proud of?||I put a note on my door telling myself to take risks,What will you do tomorrow that actually matters?||Plan for the next 2 weeks!,What are you grateful for?||My wonderful GF!,How satisfied are you 1-10||3
Wed Sep 28 02:24:26 2022,24,2,28,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Nap was insane!!! CS homework took more time than expected, but I prefer waking up to work rather than going to sleep with work. Int Sci was amazing, I met with Amber 1-1 and  had an incredibly impactful conversation. She was genuinely excited to share about life. Frankly, I don't think this format is most effective because there are a lot of things I do each day. Today I'm at 10. That seems like a lot and i think that maybe some of them shouldbe skipped in the future",What do you want to do differently next time?||Less time binging snapchat!,"Did you do something you're afraid of? If so, what?||I talked to Wyatt!",What don't you like about your life right now?||My lack of career choice,What did you do today that you're proud of?||I put my foot down with Aislyn!,"What will you do tomorrow that actually matters?||Transcend UW, Stuco @ fluno center, Distinguished lecture series",What are you grateful for?||My sheer fucking determination,How satisfied are you 1-10||6
Fri Sep 30 06:00:09 2022,0,6,30,9,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||best part of the day was spending time sitting in the lobby talking with rakshut, arseni, and bridget. worst part was realizing what heppens when I don't make time for things that i truly care about",What do you want to do differently next time?||spend less time staying up,"Did you do something you're afraid of? If so, what?||I talked to the girls down the hall again!",What don't you like about your life right now?||the fact that I'm not focused,What did you do today that you're proud of?||inbox zerooooo,What will you do tomorrow that actually matters?||attend my 234 lecture,What are you grateful for?||positive psychology,How satisfied are you 1-10||4
Sat Oct  1 02:35:06 2022,35,2,1,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I slept in far too late, which killed the rest of my day. Honestly socializing was good, but I need more balance in my life",What do you want to do differently next time?||Not go on phone for 3 hours!,"Did you do something you're afraid of? If so, what?||Talked to strangers!",What don't you like about your life right now?||I hate that I'm overcomitted and don't find my commitments fulfilling,What did you do today that you're proud of?||Decided to drop delmonico's??,What will you do tomorrow that actually matters?||DO NOT JOIN DELMONICO'S,"What are you grateful for?||My darling dearest, Aislyn berg",How satisfied are you 1-10||3
Sat Oct  8 04:49:05 2022,49,4,8,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||no",What do you want to do differently next time?||advocate for my desires more,"Did you do something you're afraid of? If so, what?||I grinded against a girl",What don't you like about your life right now?||my lack of a coherent plan,What did you do today that you're proud of?||I decided to code with Aarav!,What will you do tomorrow that actually matters?||Relationships!,What are you grateful for?||I realized how important relationships are,How satisfied are you 1-10||6
Sun Oct  9 06:39:42 2022,39,6,9,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||no",What do you want to do differently next time?||go to sleep earlier,"Did you do something you're afraid of? If so, what?||talked to women in the elavator!",What don't you like about your life right now?||my sleep schedule,What did you do today that you're proud of?||people socialization!,What will you do tomorrow that actually matters?||math homework,What are you grateful for?||people,How satisfied are you 1-10||7
Mon Oct 17 07:34:53 2022,34,7,17,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Youtube made me feel like shit. Fix life worked, but took a lot of time. Talking to people beforehand definitely helped though. I think the most important part of my day was the 5 minutes I took to meditate before talking to Nolan",What are you happy about?||My talk with Aryaman was the deepest and most meaningful that I've had in a long time,What would you change about your decisions?||I would have spent less time on youtube and more time meditating,What don't you like about your life right now?||I don't like my sleep schedule,What did you do today that you're proud of?||I fucking cleared out my inbox!,What will you do tomorrow that actually matters?||Schedule more time for meditation,What are you grateful for?||Mi familia!,How satisfied are you 1-10||8
Tue Oct 18 04:17:40 2022,17,4,18,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||run made me feel great, interactions with Aislyn threw me off track. If I could do it again, I would close out all of my messages before talking with Aislyn",What are you happy about?||I got through all my messages except snap!,What would you change about your decisions?||I'd leave the talk with liz,What don't you like about your life right now?||Lack of meaningful relationships!,What did you do today that you're proud of?||I didn't let anything slide into the next day,What will you do tomorrow that actually matters?||My meeting with my counselor!,What are you grateful for?||Getting through everything I committed to,How satisfied are you 1-10||4
Mon Oct 24 00:55:43 2022,55,0,24,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I'm humbled to have the opportunity to work with such supportive people. Each of them deserves recognition in their own right, but I'm especially honored to call Asher a friend of mine. He has been more supportive than anyone I know besides Aislyn",What are you happy about?||I'm appreciating people more,What would you change about your decisions?||I would have looked at the due times for each assignment,What don't you like about your life right now?||My GPA is taking,What did you do today that you're proud of?||I was vulnerable with people,What will you do tomorrow that actually matters?||Attend my classes for the first time in a long time,What are you grateful for?||I love the people in my life!,How satisfied are you 1-10||7
Mon Oct 31 02:08:51 2022,8,2,31,10,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Too much Aislyn time, not enough social time with people I find valuable",What are you happy about?||I'm nearly caught up in my classes!,What would you change about your decisions?||I'd spend less time on snapchat,What don't you like about your life right now?||I'm not working towards a higher purpose,What did you do today that you're proud of?||I spent time helping others!,What will you do tomorrow that actually matters?||housing interview!,What are you grateful for?||I'm surrounded by wonderful people,How satisfied are you 1-10||5
Mon Nov  7 01:19:27 2022,19,1,7,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was talking to Bridget. She helped me see what I really want out of life",What are you happy about?||I'm happy about being true to myself,What would you change about your decisions?||I would have chosen to do more work in Elizabeth's car,What don't you like about your life right now?||I don't like that I'm dating Aislyn,What did you do today that you're proud of?||I made a commitment to break up with Aislyn,What will you do tomorrow that actually matters?||I will make a plan to break up with Aislyn,What are you grateful for?||My family is a good group of people,How satisfied are you 1-10||7
Tue Nov  8 01:41:59 2022,41,1,8,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I should have left Smith at an earlier time",What are you happy about?||I'm achieving more of my goals,What would you change about your decisions?||I'd leave smith earlier,What don't you like about your life right now?||My lack of social connection,What did you do today that you're proud of?||Helping Erika,What will you do tomorrow that actually matters?||Score well on my CS midterm AND complete my homework for math,What are you grateful for?||I attract great people into my life,How satisfied are you 1-10||6
Wed Nov  9 02:19:19 2022,19,2,9,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I'm proud of getting together with others for CS, but not of my decision to study alone for math was a poor decision. I should have stayed out of Tejas' relationship",What are you happy about?||I'm making friends!,What would you change about your decisions?||Leave earlier,What don't you like about your life right now?||I am failing math,What did you do today that you're proud of?||I didn't use a chair for most of my internship @ the senate,What will you do tomorrow that actually matters?||math homework & self-reflection,What are you grateful for?||I attract fundamentally good people,How satisfied are you 1-10||5
Thu Nov 10 00:53:52 2022,53,0,10,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I KILLED math homework today! My worst decision was staying up too late",What are you happy about?||I'm proud of finishing my math homework,What would you change about your decisions?||I'd procrastinate less,What don't you like about your life right now?||My lack of clear direction,What did you do today that you're proud of?||Math homework!,What will you do tomorrow that actually matters?||I will start work on my business,What are you grateful for?||I'm grateful to meet with Arseni,How satisfied are you 1-10||7
Fri Nov 11 00:01:45 2022,1,0,11,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||cutting out what I don't like is a great tool that I should use more often. My lowest part was after talking with Alyssa. My highest part was calling Aislyn for the first time today. She made me feel genuinely understood and cared for",What are you happy about?||I'm going to bed early!,What would you change about your decisions?||I'd finish my tasks or make a plan rather than just stopping them,What don't you like about your life right now?||my lack of goals,What did you do today that you're proud of?||I showed up to all of my commitments except for calling Aislyn,What will you do tomorrow that actually matters?||Quit ASM,What are you grateful for?||Aislyn and I have grown drastically,How satisfied are you 1-10||6
Tue Nov 29 02:54:40 2022,54,2,29,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I struggled to get up in the morning. My biggest failure was choosing to engadge in social conversation rather than wrapping up my CS assignment, talking for a set period of time and going to bed",What are you happy about?||I'm happy that I spent my internship time actually improving the sorting of quotes which will allow me to organize relavent quotes extremely quickly,What would you change about your decisions?||I would have chosen to stay focused rather than allowing myself to become distracted,What don't you like about your life right now?||my social connection isn't meaningful,What did you do today that you're proud of?||I got out of bed and stayed out of bed!,What will you do tomorrow that actually matters?||I will ask interesting questions in my Philosophy class,What are you grateful for?||People genuinely care about me,How satisfied are you 1-10||6
Wed Nov 30 01:44:14 2022,44,1,30,11,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I showed up to everything, which made me feel quite satisfied. However, many of my actions were unmeaningful and I want to work towards making my day more purposeful",What are you happy about?||I got a girl's snap!,What would you change about your decisions?||I would be more present during my interactions,What don't you like about your life right now?||I want more meaningful interactions with my peers,What did you do today that you're proud of?||I closed out my day with nothing unanccoutned for,What will you do tomorrow that actually matters?||I will apply for the dream big grant,What are you grateful for?||My peers are incredible,How satisfied are you 1-10||6
Thu Dec  1 01:40:23 2022,40,1,1,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was choosing to talk to MGR prior to my transcend meeting. I felt rather fulfilled towards the end of the day because I was meeting with people so frequently",What are you happy about?||Going to bed,What would you change about your decisions?||I'd go to bed earlier,What don't you like about your life right now?||Lack of sleep,What did you do today that you're proud of?||Checkout process,What will you do tomorrow that actually matters?||meditate,What are you grateful for?||My friends!,How satisfied are you 1-10||5
Fri Dec  2 04:30:56 2022,30,4,2,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Spending time with friends was excellent. Staying up late did not",What are you happy about?||I'm happy about attacking my day even though I didn't feel the best staring off,What would you change about your decisions?||I would have spent some time meditating,What don't you like about your life right now?||I'm depressed because I don't have a meaningful purpose,What did you do today that you're proud of?||Time with Bella!,What will you do tomorrow that actually matters?||ASM appreciating my fellow intersn,What are you grateful for?||Bella!,How satisfied are you 1-10||6
Wed Dec  7 03:14:18 2022,14,3,7,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||no",What are you happy about?||My experiences!,What would you change about your decisions?||More focus on iteresting decisions,What don't you like about your life right now?||Social group,What did you do today that you're proud of?||I applied to work for the Governor,What will you do tomorrow that actually matters?||Headshots!,What are you grateful for?||Asher & Nolan,How satisfied are you 1-10||5
Thu Dec  8 02:36:00 2022,36,2,8,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My call with Aislyn should not have gone on so long. Additionally, I should have stopped trying to pump up my bike","What are you happy about?||My talk with Nick, my call with Aislyn, my night with rush, my meting for transcend. Bro, I did a lot of good shit today",What would you change about your decisions?||I would have gone to bed earlier by ending the conversation with Aislyn earlier,What don't you like about your life right now?||I want a lover,What did you do today that you're proud of?||I actually reflected on my relationship with Aislyn and practiced being open minded,What will you do tomorrow that actually matters?||I'll see Bella!,What are you grateful for?||I'm greatful for the opportunity to be a positive influence on people's lives,How satisfied are you 1-10||5
Sun Dec 18 01:50:06 2022,50,1,18,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I procrastinated far too much",What are you happy about?||I'm connecting with people more!,What would you change about your decisions?||I would have made a commitment to sleep before midnight,"What don't you like about your life right now?||lack of sleep, depressed, lack of life plan",What did you do today that you're proud of?||spent time with people!,What will you do tomorrow that actually matters?||schedule my week,What are you grateful for?||my time with Nolan & Ally!,How satisfied are you 1-10||6
Mon Dec 19 01:26:56 2022,26,1,19,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Learning about stoicism was a huge boost, and choosing to value ben went well. I regret staying up late",What are you happy about?||I'm embracing stoicism!,What would you change about your decisions?||I would have stayed off my phone b4 bed,What don't you like about your life right now?||Lack of deep social connection,What did you do today that you're proud of?||I chose to bike home,What will you do tomorrow that actually matters?||Finish philosophy paper,What are you grateful for?||Arsenii genuinely cares,How satisfied are you 1-10||5
Thu Dec 29 00:43:35 2022,43,0,29,12,2022,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Meeting with ben was my best activity today followed by plasma. I regret spending so much time waiting to decide on doing plasma",What are you happy about?||I spent time with Noel :),What would you change about your decisions?||I would spend less time deciding on plasma,What don't you like about your life right now?||Lack of social connection,What did you do today that you're proud of?||I pulled away from my phone,What will you do tomorrow that actually matters?||I will talk about life with Aislyn,What are you grateful for?||My mom is a good person,How satisfied are you 1-10||6
